|6.6.6
pyro_1.tab                                                                                          
           2
P(bar)  
   1.0000000000000000     
   201.33557046979865     
         150
T(K)    
   273.00000000000000     
   10.050251256281408     
         200
           5
rho,kg/m3      vp,km/s        vs,km/s        cp,J/K/m3      alpha,1/K     
  3355.868       7.990077       4.524043       4093299.      0.3285771E-04
  3356.450       7.992103       4.524648       4093721.      0.3281946E-04
  3357.031       7.994126       4.525251       4094122.      0.3278135E-04
  3357.613       7.996146       4.525855       4094540.      0.3274334E-04
  3358.193       7.998169       4.526458       4094957.      0.3270539E-04
  3151.192       6.615665       3.178063       3887536.      0.3880285E-04
  3151.888       7.353480       4.220178       3887896.      0.3873709E-04
  3152.598       7.356130       4.220920       3888224.      0.3866844E-04
  3153.307       7.358774       4.221661       3888587.      0.3860025E-04
  3154.015       7.361409       4.222401       3888973.      0.3853238E-04
  3154.723       7.364040       4.223140       3889375.      0.3846446E-04
  3155.430       7.366671       4.223878       3889713.      0.3839738E-04
  3156.135       7.369293       4.224615       3890106.      0.3833035E-04
  3156.840       7.371913       4.225351       3890470.      0.3826376E-04
  3157.544       7.374528       4.226086       3890850.      0.3819729E-04
  3158.248       7.377136       4.226820       3891236.      0.3813120E-04
  3168.116       7.395570       4.247260       3905308.      0.3844898E-04
  3168.817       7.398176       4.247988       3905685.      0.3838270E-04
  3169.518       7.400775       4.248715       3906071.      0.3831675E-04
  3170.218       7.403372       4.249441       3906405.      0.3825092E-04
  3170.918       7.405964       4.250166       3906789.      0.3818552E-04
  3171.616       7.408549       4.250890       3907176.      0.3812026E-04
  3172.313       7.411133       4.251614       3907564.      0.3805548E-04
  3173.010       7.413715       4.252336       3907934.      0.3799090E-04
  3173.706       7.416282       4.253057       3908322.      0.3792669E-04
  3174.401       7.418855       4.253777       3908709.      0.3786273E-04
  3175.096       7.421421       4.254497       3909077.      0.3779892E-04
  3175.789       7.423980       4.255215       3909474.      0.3773542E-04
  3176.482       7.426536       4.255933       3909869.      0.3767231E-04
  3177.174       7.429091       4.256649       3910236.      0.3760937E-04
  3177.865       7.431638       4.257365       3910626.      0.3754683E-04
  3178.555       7.434183       4.258080       3910996.      0.3748448E-04
  3179.245       7.436723       4.258793       3911424.      0.3742236E-04
  3203.837       7.474578       4.309977       3946668.      0.3834808E-04
  3204.527       7.477144       4.310682       3947051.      0.3828357E-04
  3205.216       7.479702       4.311386       3947440.      0.3821933E-04
  3205.905       7.482263       4.312090       3947799.      0.3815546E-04
  3206.592       7.484821       4.312792       3948177.      0.3809192E-04
  3207.279       7.487371       4.313494       3948538.      0.3802859E-04
  3207.965       7.489915       4.314194       3948933.      0.3796545E-04
  3208.650       7.492458       4.314894       3949315.      0.3790264E-04
  3209.334       7.494996       4.315593       3949687.      0.3784008E-04
  3250.913       7.560097       4.399709       4008295.      0.3933875E-04
  3251.599       7.562719       4.400392       4008632.      0.3927145E-04
  3252.285       7.565339       4.401075       4008991.      0.3920437E-04
  3252.993       7.568106       4.401780       4009382.      0.3913716E-04
  3253.677       7.570715       4.402461       4009758.      0.3907055E-04
  3254.502       7.573601       4.402954       4010230.      0.3899932E-04
  3255.185       7.576206       4.403633       4010549.      0.3893329E-04
  3255.767       7.578821       4.404552       4010845.      0.3887255E-04
  3256.447       7.581415       4.405229       4011191.      0.3880714E-04
  3257.430       7.584697       4.405516       4011847.      0.3873050E-04
  3258.109       7.587285       4.406190       4012193.      0.3866557E-04
  3258.788       7.589868       4.406863       4012546.      0.3860091E-04
  3259.465       7.592447       4.407535       4012915.      0.3853660E-04
  3260.142       7.595025       4.408207       4013270.      0.3847246E-04
  3260.818       7.597596       4.408877       4013601.      0.3840854E-04
  3261.493       7.600163       4.409547       4013981.      0.3834503E-04
  3261.954       7.602616       4.410696       4014204.      0.3829295E-04
  3262.627       7.605172       4.411365       4014569.      0.3822995E-04
  3263.300       7.607722       4.412033       4014953.      0.3816731E-04
  3263.972       7.610269       4.412701       4015321.      0.3810499E-04
  3264.643       7.612809       4.413367       4015710.      0.3804277E-04
  3265.314       7.615355       4.414033       4016052.      0.3798083E-04
  3265.983       7.617892       4.414698       4016421.      0.3791910E-04
  3266.652       7.620422       4.415362       4016812.      0.3785771E-04
  3267.320       7.622952       4.416025       4017170.      0.3779669E-04
  3267.988       7.625475       4.416687       4017522.      0.3773572E-04
  3268.654       7.627995       4.417349       4017908.      0.3767502E-04
  3269.475       7.631512       4.418148       4018457.      0.3761383E-04
  3270.140       7.634017       4.418808       4018874.      0.3755360E-04
  3270.804       7.636525       4.419466       4019251.      0.3749369E-04
  3271.467       7.639031       4.420124       4019627.      0.3743404E-04
  3272.130       7.641535       4.420781       4019978.      0.3737462E-04
  3272.792       7.644032       4.421437       4020353.      0.3731543E-04
  3273.453       7.646525       4.422093       4020726.      0.3725642E-04
  3274.114       7.649011       4.422748       4021136.      0.3719771E-04
  3274.774       7.651499       4.423401       4021515.      0.3713921E-04
  3275.222       7.653893       4.424575       4021752.      0.3709377E-04
  3275.880       7.656368       4.425228       4022137.      0.3703580E-04
  3276.538       7.658841       4.425881       4022509.      0.3697800E-04
  3277.195       7.661308       4.426533       4022879.      0.3692034E-04
  3277.851       7.663770       4.427184       4023305.      0.3686323E-04
  3278.507       7.666236       4.427834       4023672.      0.3680613E-04
  3279.161       7.668694       4.428484       4024039.      0.3674926E-04
  3280.097       7.671703       4.428662       4024663.      0.3667912E-04
  3280.750       7.674155       4.429309       4025049.      0.3662275E-04
  3281.422       7.676715       4.429964       4025457.      0.3656633E-04
  3282.074       7.679165       4.430609       4025841.      0.3651026E-04
  3303.210       7.778615       4.462074       4051661.      0.3594806E-04
  3303.841       7.780897       4.462722       4052068.      0.3589784E-04
  3306.257       7.791672       4.465625       4054604.      0.3579807E-04
  3306.884       7.793941       4.466271       4054988.      0.3574867E-04
  3307.511       7.796205       4.466917       4055388.      0.3569940E-04
  3308.715       7.802099       4.468492       4056540.      0.3563315E-04
  3309.340       7.804354       4.469137       4056929.      0.3558448E-04
  3309.964       7.806608       4.469781       4057300.      0.3553589E-04
  3310.588       7.808858       4.470424       4057706.      0.3548756E-04
  3311.211       7.811102       4.471066       4058105.      0.3543932E-04
  3311.833       7.813346       4.471708       4058490.      0.3539131E-04
  3312.455       7.815587       4.472349       4058898.      0.3534346E-04
  3313.076       7.817820       4.472989       4059317.      0.3529575E-04
  3313.697       7.820057       4.473629       4059692.      0.3524822E-04
  3314.317       7.822291       4.474268       4060079.      0.3520076E-04
  3314.937       7.824518       4.474906       4060487.      0.3515355E-04
  3321.927       7.859427       4.484763       4068799.      0.3494768E-04
  3322.539       7.861608       4.485398       4069200.      0.3490235E-04
  3323.150       7.863787       4.486033       4069591.      0.3485698E-04
  3323.761       7.865957       4.486668       4070014.      0.3481182E-04
  3324.371       7.868131       4.487301       4070410.      0.3476680E-04
  3324.981       7.870302       4.487934       4070813.      0.3472203E-04
  3325.590       7.872471       4.488567       4071209.      0.3467726E-04
  3326.199       7.874635       4.489198       4071606.      0.3463269E-04
  3326.807       7.876797       4.489829       4072029.      0.3458834E-04
  3327.414       7.878956       4.490460       4072438.      0.3454383E-04
  3328.021       7.881114       4.491089       4072820.      0.3449979E-04
  3328.628       7.883269       4.491718       4073243.      0.3445568E-04
  3329.234       7.885418       4.492346       4073632.      0.3441179E-04
  3329.839       7.887573       4.492974       4074000.      0.3436801E-04
  3330.444       7.889719       4.493601       4074425.      0.3432438E-04
  3331.048       7.891865       4.494227       4074815.      0.3428087E-04
  3331.652       7.894005       4.494853       4075229.      0.3423755E-04
  3332.255       7.896144       4.495478       4075647.      0.3419419E-04
  3336.471       7.916794       4.501082       4080675.      0.3407753E-04
  3337.070       7.918909       4.501705       4081039.      0.3403544E-04
  3337.668       7.921015       4.502328       4081470.      0.3399337E-04
  3338.266       7.923117       4.502950       4081864.      0.3395148E-04
  3338.863       7.925220       4.503571       4082283.      0.3390973E-04
  3339.459       7.927321       4.504192       4082689.      0.3386819E-04
  3340.055       7.929417       4.504812       4083096.      0.3382663E-04
  3340.651       7.931509       4.505431       4083512.      0.3378509E-04
  3341.246       7.933607       4.506050       4083909.      0.3374395E-04
  3341.841       7.935695       4.506668       4084318.      0.3370277E-04
  3342.435       7.937781       4.507286       4084737.      0.3366174E-04
  3343.029       7.939867       4.507903       4085159.      0.3362083E-04
  3343.622       7.941955       4.508519       4085534.      0.3358002E-04
  3344.214       7.944036       4.509135       4085936.      0.3353936E-04
  3344.807       7.946111       4.509750       4086363.      0.3349882E-04
