|6.6.6
echon_4.tab                                                                                         
           2
P(bar)  
   1.0000000000000000     
   201.33557046979865     
         150
T(K)    
   273.00000000000000     
   10.050251256281408     
         200
           5
rho,kg/m3      vp,km/s        vs,km/s        cp,J/K/m3      alpha,1/K     
  3486.951       7.707329       4.397577       3972194.      0.3014294E-04
  3488.708       7.714472       4.399730       3974062.      0.3009749E-04
  3489.330       7.716820       4.400320       3974526.      0.3005432E-04
  3489.951       7.719166       4.400909       3974982.      0.3001136E-04
  3490.572       7.721508       4.401497       3975447.      0.2996848E-04
  3491.192       7.723846       4.402085       3975920.      0.2992579E-04
  3491.812       7.726183       4.402672       3976389.      0.2988320E-04
  3492.431       7.728516       4.403259       3976855.      0.2984079E-04
  3493.049       7.730847       4.403846       3977307.      0.2979850E-04
  3493.667       7.733177       4.404431       3977763.      0.2975631E-04
  3494.284       7.735502       4.405016       3978245.      0.2971423E-04
  3494.901       7.737825       4.405601       3978698.      0.2967236E-04
  3495.517       7.740145       4.406185       3979181.      0.2963062E-04
  3496.132       7.742464       4.406769       3979632.      0.2958891E-04
  3496.747       7.744779       4.407352       3980105.      0.2954744E-04
  3497.361       7.747092       4.407934       3980562.      0.2950604E-04
  3497.975       7.749403       4.408516       3981027.      0.2946480E-04
  3498.588       7.751710       4.409098       3981490.      0.2942367E-04
  3500.051       7.757536       4.410878       3983025.      0.2938575E-04
  3500.663       7.759834       4.411458       3983491.      0.2934502E-04
  3501.274       7.762128       4.412037       3983974.      0.2930437E-04
  3501.884       7.764421       4.412616       3984426.      0.2926390E-04
  3502.493       7.766711       4.413195       3984895.      0.2922352E-04
  3503.102       7.769000       4.413773       3985359.      0.2918329E-04
  3503.711       7.771285       4.414351       3985823.      0.2914314E-04
  3504.319       7.773568       4.414928       3986274.      0.2910318E-04
  3504.926       7.775848       4.415504       3986762.      0.2906328E-04
  3505.533       7.778126       4.416080       3987209.      0.2902352E-04
  3506.139       7.780400       4.416656       3987674.      0.2898385E-04
  3506.745       7.782673       4.417231       3988139.      0.2894435E-04
  3507.350       7.784943       4.417805       3988611.      0.2890500E-04
  3507.955       7.787212       4.418379       3989067.      0.2886570E-04
  3508.559       7.789477       4.418953       3989539.      0.2882652E-04
  3332.028       6.458949       3.124731       3827751.      0.3562929E-04
  3332.746       7.221980       4.191788       3828209.      0.3556292E-04
  3333.480       7.224822       4.192475       3828673.      0.3549354E-04
  3334.213       7.227661       4.193162       3829140.      0.3542450E-04
  3334.945       7.230494       4.193848       3829603.      0.3535578E-04
  3335.676       7.233325       4.194534       3830067.      0.3528739E-04
  3336.406       7.236148       4.195218       3830534.      0.3521920E-04
  3337.136       7.238970       4.195902       3830985.      0.3515144E-04
  3339.125       7.243485       4.199100       3833147.      0.3513496E-04
  3339.853       7.246299       4.199781       3833604.      0.3506768E-04
  3340.579       7.249105       4.200462       3834086.      0.3500062E-04
  3342.975       7.254200       4.204475       3836755.      0.3500034E-04
  3343.699       7.256998       4.205153       3837228.      0.3493369E-04
  3344.423       7.259795       4.205830       3837691.      0.3486745E-04
  3345.146       7.262587       4.206507       3838148.      0.3480145E-04
  3345.868       7.265372       4.207183       3838626.      0.3473577E-04
  3346.589       7.268153       4.207858       3839092.      0.3467030E-04
  3348.924       7.273942       4.211823       3841743.      0.3466682E-04
  3349.643       7.276714       4.212496       3842208.      0.3460196E-04
  3350.361       7.279479       4.213167       3842669.      0.3453731E-04
  3351.079       7.282241       4.213837       3843138.      0.3447302E-04
  3351.795       7.284997       4.214507       3843623.      0.3440893E-04
  3352.510       7.287752       4.215176       3844082.      0.3434518E-04
  3353.225       7.290500       4.215845       3844558.      0.3428165E-04
  3353.939       7.293246       4.216512       3845033.      0.3421838E-04
  3354.652       7.295986       4.217179       3845504.      0.3415546E-04
  3355.364       7.298723       4.217845       3845990.      0.3409269E-04
  3356.075       7.301457       4.218510       3846456.      0.3403026E-04
  3369.232       7.319628       4.243591       3863147.      0.3443927E-04
  3369.943       7.322366       4.244250       3863624.      0.3437604E-04
  3370.653       7.325102       4.244908       3864071.      0.3431319E-04
  3371.362       7.327831       4.245566       3864544.      0.3425053E-04
  3372.070       7.330556       4.246223       3865008.      0.3418823E-04
  3372.777       7.333279       4.246879       3865479.      0.3412612E-04
  3373.484       7.335996       4.247534       3865960.      0.3406427E-04
  3374.189       7.338711       4.248189       3866409.      0.3400264E-04
  3374.894       7.341420       4.248843       3866894.      0.3394133E-04
  3379.256       7.347878       4.256585       3872041.      0.3401314E-04
  3379.960       7.350587       4.257236       3872514.      0.3395177E-04
  3380.662       7.353293       4.257887       3872998.      0.3389077E-04
  3421.609       7.447533       4.328460       3922751.      0.3442592E-04
  3422.301       7.450213       4.329101       3923212.      0.3436540E-04
  3422.992       7.452890       4.329742       3923656.      0.3430507E-04
  3423.683       7.455562       4.330382       3924108.      0.3424488E-04
  3424.464       7.458722       4.330912       3924630.      0.3417222E-04
  3425.153       7.461388       4.331551       3925077.      0.3411256E-04
  3425.841       7.464049       4.332189       3925538.      0.3405321E-04
  3426.528       7.466707       4.332827       3925989.      0.3399408E-04
  3427.214       7.469360       4.333464       3926450.      0.3393513E-04
  3427.899       7.472010       4.334100       3926922.      0.3387643E-04
  3428.583       7.474658       4.334736       3927357.      0.3381793E-04
  3429.267       7.477299       4.335371       3927835.      0.3375974E-04
  3429.949       7.479939       4.336005       3928294.      0.3370177E-04
  3436.559       7.508523       4.344713       3935588.      0.3353489E-04
  3437.235       7.511125       4.345344       3936049.      0.3347851E-04
  3437.910       7.513725       4.345975       3936500.      0.3342237E-04
  3438.585       7.516317       4.346606       3936965.      0.3336639E-04
  3439.258       7.518908       4.347235       3937430.      0.3331061E-04
  3439.931       7.521496       4.347864       3937884.      0.3325513E-04
  3440.603       7.524080       4.348493       3938344.      0.3319983E-04
  3441.274       7.526659       4.349121       3938816.      0.3314475E-04
  3441.945       7.529238       4.349748       3939259.      0.3308988E-04
  3442.614       7.531810       4.350374       3939724.      0.3303515E-04
  3443.283       7.534381       4.351000       3940181.      0.3298065E-04
  3447.700       7.553412       4.356444       3944950.      0.3285535E-04
  3448.364       7.555955       4.357068       3945424.      0.3280201E-04
  3449.027       7.558498       4.357691       3945877.      0.3274882E-04
  3449.690       7.561037       4.358314       3946333.      0.3269592E-04
  3450.351       7.563572       4.358936       3946790.      0.3264311E-04
  3451.012       7.566103       4.359558       3947247.      0.3259046E-04
  3451.673       7.568631       4.360179       3947721.      0.3253810E-04
  3452.332       7.571155       4.360799       3948181.      0.3248587E-04
  3452.991       7.573678       4.361418       3948626.      0.3243391E-04
  3453.650       7.576196       4.362037       3949100.      0.3238207E-04
  3454.307       7.578711       4.362656       3949559.      0.3233044E-04
  3454.964       7.581224       4.363274       3950010.      0.3227902E-04
  3455.620       7.583729       4.363891       3950494.      0.3222771E-04
  3456.275       7.586236       4.364507       3950949.      0.3217666E-04
  3456.930       7.588738       4.365123       3951396.      0.3212574E-04
  3457.584       7.591237       4.365738       3951864.      0.3207509E-04
  3458.237       7.593733       4.366353       3952328.      0.3202456E-04
  3458.889       7.596225       4.366967       3952791.      0.3197412E-04
  3461.937       7.609151       4.370716       3956074.      0.3189114E-04
  3462.586       7.611626       4.371329       3956533.      0.3184157E-04
  3463.234       7.614095       4.371941       3957006.      0.3179218E-04
  3463.882       7.616564       4.372552       3957454.      0.3174303E-04
  3464.529       7.619030       4.373162       3957912.      0.3169392E-04
  3465.175       7.621491       4.373772       3958389.      0.3164505E-04
  3465.820       7.623950       4.374382       3958844.      0.3159638E-04
  3466.465       7.626404       4.374991       3959324.      0.3154783E-04
  3467.109       7.628855       4.375599       3959790.      0.3149945E-04
  3467.753       7.631306       4.376206       3960249.      0.3145127E-04
  3468.396       7.633751       4.376813       3960714.      0.3140327E-04
  3469.038       7.636194       4.377420       3961176.      0.3135534E-04
  3469.680       7.638635       4.378026       3961628.      0.3130772E-04
  3470.320       7.641073       4.378631       3962088.      0.3126018E-04
  3470.961       7.643506       4.379235       3962555.      0.3121278E-04
  3471.600       7.645937       4.379839       3963027.      0.3116559E-04
  3472.239       7.648366       4.380443       3963479.      0.3111854E-04
  3472.877       7.650792       4.381046       3963941.      0.3107168E-04
  3475.175       7.660357       4.383871       3966419.      0.3101110E-04
  3475.811       7.662768       4.384472       3966872.      0.3096475E-04
  3476.446       7.665175       4.385073       3967340.      0.3091866E-04
  3477.080       7.667580       4.385673       3967806.      0.3087267E-04
  3477.714       7.669983       4.386273       3968263.      0.3082687E-04
